2020-07-20 15:00	1.14397	1.14484	1.14364	1.14430	11010
2020-07-20 16:00	1.14430	1.14451	1.14332	1.14385	37372
2020-07-20 17:00	1.14385	1.14450	1.14336	1.14357	10693
2020-07-20 18:00	1.14358	1.14431	1.14342	1.14406	4829
2020-07-20 19:00	1.14407	1.14482	1.14394	1.14480	5571
2020-07-20 20:00	1.14478	1.14488	1.14427	1.14472	2186
2020-07-20 21:00	1.14472	1.14473	1.14423	1.14427	778
2020-07-20 22:00	1.14428	1.14474	1.14427	1.14462	1934
2020-07-20 23:00	1.14463	1.14586	1.14461	1.14557	2030
2020-07-21 00:00	1.14559	1.14639	1.14540	1.14554	6008
2020-07-21 01:00	1.14556	1.14620	1.14554	1.14591	11317
2020-07-21 02:00	1.14592	1.14624	1.14573	1.14598	3986
2020-07-21 03:00	1.14599	1.14696	1.14402	1.14453	11951
2020-07-21 04:00	1.14452	1.14465	1.14228	1.14305	11728
2020-07-21 05:00	1.14305	1.14436	1.14279	1.14434	6373
2020-07-21 06:00	1.14434	1.14503	1.14365	1.14457	11269
2020-07-21 07:00	1.14458	1.14667	1.14316	1.14426	31544
2020-07-21 08:00	1.14428	1.14499	1.14289	1.14431	69782
2020-07-21 09:00	1.14431	1.14472	1.14299	1.14434	14050
2020-07-21 10:00	1.14435	1.14603	1.14363	1.14379	12654
2020-07-21 11:00	1.14380	1.14447	1.14315	1.14372	16768
2020-07-21 12:00	1.14372	1.14523	1.14361	1.14386	13726
2020-07-21 13:00	1.14389	1.14612	1.14249	1.14592	23066
2020-07-21 14:00	1.14592	1.14889	1.14512	1.14873	55962
2020-07-21 15:00	1.14874	1.14951	1.14828	1.14936	30524
2020-07-21 16:00	1.14936	1.15174	1.14913	1.15162	14599
2020-07-21 17:00	1.15163	1.15394	1.15125	1.15335	9531
2020-07-21 18:00	1.15339	1.15398	1.15268	1.15307	8372
2020-07-21 19:00	1.15308	1.15345	1.15195	1.15254	11037
2020-07-21 20:00	1.15253	1.15290	1.15204	1.15265	3005
2020-07-21 21:00	1.15268	1.15325	1.15236	1.15322	794
2020-07-21 22:00	1.15324	1.15343	1.15305	1.15321	2990
2020-07-21 23:00	1.15324	1.15423	1.15296	1.15350	4718
2020-07-22 00:00	1.15350	1.15385	1.15296	1.15310	8239
2020-07-22 01:00	1.15309	1.15416	1.15293	1.15396	9275
